X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9
475260.847390433,4430326.03342521,-105.28991855,40.02278181,128141,40.02278181,-105.28991855,1379043501,2013-09-12 23:38:21,UW.1,"A river runs through it. And by ""it"" I mean everything. #boulderflood @ Mapleton Hill Historic District http://t.co/ytYvQTf0CS"
476439.226603341,4428594.56078164,-105.2760464,40.00721553,128555,40.00721553,-105.2760464,1379125602,2013-09-13 22:26:42,UW.1,7th street is beginning to disappear... #boulderflood @ The Hill http://t.co/K5UPmyYFDH
475903.40712267,4429711.3373277,-105.28236564,40.0172622,128667,40.0172622,-105.28236564,1379121109,2013-09-13 21:11:49,UW.1,Thanks for being open @centroboulder you made our day #boulderflood http://t.co/0xIbwaMYnF
475968.037399925,4434234.82321068,-105.281776,40.058019,128737,40.058019,-105.281776,1379018252,2013-09-12 16:37:32,UW.1,#boulderflood @ Amante Uptown http://t.co/pajnFPWVHm
476930.850121793,4428195.02708467,-105.27027223,40.00362943,128758,40.00362943,-105.27027223,1378999426,2013-09-12 11:23:46,UW.1,We barely get snow days...a flood day is a first! #boulderflood #letsgobuffs
476753.387903283,4428828.4769072,-105.27237399,40.00933175,128761,40.00933175,-105.27237399,1378982168,2013-09-12 06:36:08,UW.1,Sewall hall evacuated. #Boulder #boulderflood #Colorado #Buffs #Buffaloes
475185.49188068,4429394.30020627,-105.290766,40.014385,128791,40.014385,-105.290766,1379102041,2013-09-13 15:54:01,UW.1,This cottage washed downhill and is now blocking access to the Flagstaff Viewpoint trail #BoulderFlood http://t.co/a6RPW4DkTG
477722.084190729,4431398.19749142,-105.2611124,40.03251022,128842,40.03251022,-105.2611124,1379476570,2013-09-17 23:56:10,UW.1,No!! Lance? Joey? JT?! How has it come to this? #BoulderFlood #nofilter @ Elmer's Two Mile Park http://t.co/qyhu21AWYu
475879.916532065,4429747.62180439,-105.28264225,40.01758844,128864,40.01758844,-105.28264225,1379016697,2013-09-12 16:11:37,UW.1,"Lil' Zoe Mama is not gonna let a #boulderflood stop her. #wok&amp;roll, y'all. @ Zoe Ma Ma http://t.co/i7t3RPMQj3"
476756.936287408,4428921.34055665,-105.27233574,40.01016852,128889,40.01016852,-105.27233574,1379138103,2013-09-14 01:55:03,UW.1,"Weew my photo ""@CUBoulder: A great photo and reminder via @mashable. http://t.co/cTkYyDAABK #BoulderFlood http://t.co/Z67b5B4gmW"""
475358.13287496,4434753.87239702,-105.28894683,40.06267781,128996,40.06267781,-105.28894683,1379138494,2013-09-14 02:01:34,UW.1,Mudslides subsided. Water barely running down the hill. Roads still full. #boulderflood @ Four Mile� http://t.co/JJt0FTY4wD
476600.532458081,4433451.62558646,-105.27433175,40.05098049,128997,40.05098049,-105.27433175,1379138337,2013-09-14 01:58:57,UW.1,Schoolyard in north Boulder filled w debris from the floods. #seriouscleanup #boulderflood @ Crest� http://t.co/Rxm9eWxVgc
475822.971505058,4429479.97366353,-105.28329956,40.01517539,129019,40.01517539,-105.28329956,1379099394,2013-09-13 15:09:54,UW.1,Sanitas trying to peak out from behind the clouds #boulderflood #boulder #100yearflood @ Boulder Canyon http://t.co/61vtguafES
475053.562826017,4432564.69067042,-105.29243382,40.04294519,129025,40.04294519,-105.29243382,1379052393,2013-09-13 02:06:33,UW.1,"�@mitchellbyars: Scanner: Broadway and Violet ""unsafe for emergency personnel."" #BoulderFlood� wow."
475402.608635295,4428681.05941477,-105.28819492,40.00796529,129312,40.00796529,-105.28819492,1379062685,2013-09-13 04:58:05,UW.1,Road closure map for #Boulder -Check it stay safe. #boulderflood http://t.co/xyEm9IqCKz
478263.557775861,4431261.58342529,-105.25476144,40.0312935,129319,40.0312935,-105.25476144,1379179430,2013-09-14 13:23:50,UW.1,More rain forecasted for #Boulder but not more than 30% chance. Here's hoping that 70% chance of NO rain prevails today. #boulderflood
478269.598973103,4431255.76571228,-105.25469044,40.03124124,129329,40.03124124,-105.25469044,1379145400,2013-09-14 03:56:40,UW.1,The #boulderflood was already pretty real. Then you hear from dear friends just up the road who lost everything. Beyond gutted.
478278.146378153,4431251.24721576,-105.25459011,40.03120075,129331,40.03120075,-105.25459011,1379120170,2013-09-13 20:56:10,UW.1,"Even the #BoulderFlood can't keep the dreads, expensive strollers and running shorts away from lunch at @WFMBoulder."
478274.47770174,4431268.61350819,-105.25463369,40.03135712,129334,40.03135712,-105.25463369,1379107613,2013-09-13 17:26:53,UW.1,Here comes the sun! The worst of the #boulderflood has to be over. http://t.co/X5JMbNJXRa
478271.011807168,4431259.61309242,-105.25467401,40.03127594,129337,40.03127594,-105.25467401,1379094200,2013-09-13 13:43:20,UW.1,"Heard on @9NEWS: #Boulder County residents asked to stay home/inside again today. Creek, while receding, still very dangerous. #boulderflood"
478290.768034444,4431249.16335199,-105.25444211,40.0311823,129338,40.0311823,-105.25444211,1379091229,2013-09-13 12:53:49,UW.1,@modmarket WE DO. But are we still advised not to leave home unless very necessary? Confused about latest reports/updates. #boulderflood
477696.81705082,4429847.03928261,-105.26135521,40.01853413,129351,40.01853413,-105.26135521,1379096286,2013-09-13 14:18:06,UW.1,Sinuous ripples after #boulderflood night 1 at the E College/36 underpass @ CU Boulder/36 underpass http://t.co/iz5Qv6ppBh
478268.958233578,4431252.79074107,-105.25469785,40.03121442,129354,40.03121442,-105.25469785,1379038980,2013-09-12 22:23:00,UW.1,It's pouring again in #Boulder and our parking lot's about to flood. #boulderflood #nervousmama http://t.co/7FHv6IgeO2
478268.665059543,4431243.05980807,-105.25470096,40.03112674,129355,40.03112674,-105.25470096,1379013002,2013-09-12 15:10:02,UW.1,Thank you to my gym @YMCABV for being an evacuation center for people displaced by the #boulderflood. What can we do to help?
476248.751014372,4429461.04968871,-105.27830976,40.01501698,129357,40.01501698,-105.27830976,1379054463,2013-09-13 02:41:03,UW.1,Boulder Creek flooding under Broadway #boulderflood @ Central Park http://t.co/g67tCsGjh2
476065.192634374,4429415.33717493,-105.28045893,40.01459994,129373,40.01459994,-105.28045893,1379037560,2013-09-12 21:59:20,UW.1,Flooding on the Boulder Creek #boulderflood @ Boulder Creek http://t.co/Brdi9YM2MO
477696.81705082,4429847.03928261,-105.26135521,40.01853413,129375,40.01853413,-105.26135521,1379015353,2013-09-12 15:49:13,UW.1,#boulderflood #boulder #colorado #flood #cowx #latergram @ CU Boulder/36 underpass http://t.co/k9GYXNJ6dL
477696.81705082,4429847.03928261,-105.26135521,40.01853413,129380,40.01853413,-105.26135521,1379011106,2013-09-12 14:38:26,UW.1,Video i took last night #boulderflood @ CU Boulder/36 underpass http://t.co/goWkM6kmih
476175.542092987,4433060.68275583,-105.27929984,40.04744634,129427,40.04744634,-105.27929984,1379438464,2013-09-17 13:21:04,UW.1,Thanks to the @YMCABV for opening their doors for those affected by #boulderflood and the @RedCrossDenver.
476163.510403909,4429418.25378923,-105.279307,40.014629,129534,40.014629,-105.279307,1379024334,2013-09-12 18:18:54,UW.1,#BoulderFloodVideo blog: 12:15 boulder creek update. Water rising. #coflood http://t.co/Dm63MdiXwN
478722.87704274,4426055.26875666,-105.24920742,39.98439785,129877,39.98439785,-105.24920742,1379475821,2013-09-17 23:43:41,UW.1,"#boulderflood Deep thought #477: So, is the cough from drywall dust called the white lung?"
475609.413117411,4428797.71176786,-105.28577631,40.00902229,129948,40.00902229,-105.28577631,1379200052,2013-09-14 19:07:32,UW.1,7th St at Pleasant definitely still closed #boulderflood http://t.co/tIabf0EdYb
477875.470305969,4429451.97300702,-105.25924825,40.01497941,129955,40.01497941,-105.25924825,1379112579,2013-09-13 18:49:39,UW.1,"Biz closures due to #boulderflood incl Alfalfa's, Sprouts, Crossfit Sanitas, the Walrus (still ready for the worst). http://t.co/rNWervsmGS"
479691.716603536,4425668.88506294,-105.23784795,39.98094047,130041,39.98094047,-105.23784795,1379015385,2013-09-12 15:49:45,UW.1,"Last week, this drainage would have been a rocky ride for rubber ducky. Today, you could kayak it. #boulderflood http://t.co/BMpSPMVob2"
478078.984154064,4428667.22939668,-105.25683706,40.00791442,130080,40.00791442,-105.25683706,1379035534,2013-09-12 21:25:34,UW.1,It's fitting that Twitter would file for an IPO on the day #coflood proved its incredible value.
477928.426740726,4429076.18356551,-105.25861495,40.01159505,130081,40.01159505,-105.25861495,1379031842,2013-09-12 20:24:02,UW.1,#BoulderRiver #boulderflood #coflood at 28th and arapahoe @ Boulder Creek Bike Path http://t.co/FQaxH821es
476298.009991889,4429494.8650438,-105.2777338,40.01532303,130144,40.01532303,-105.2777338,1379002684,2013-09-12 12:18:04,UW.1,"Boulder Creek &amp; Broadway underpass. Glad we rebuilt that bridge recently. #boulderflood @ Boulder� http://t.co/EMB4DS9pFB"
476542.983083738,4430175.36455619,-105.2748879,40.02146095,130163,40.02146095,-105.2748879,1379105796,2013-09-13 16:56:36,UW.1,I see the sun! #boulderflood
477504.81904573,4428553.93516157,-105.26356026,40.00687857,130192,40.00687857,-105.26356026,1379353819,2013-09-16 13:50:19,UW.1,Everyone in my class is talking about their flooded weekend #boulderflood
476256.200485442,4429816.0660441,-105.27823546,40.01821577,130204,40.01821577,-105.27823546,1379365903,2013-09-16 17:11:43,UW.1,The sun is finally back out in Boulder. #boulderflood @ Pearl Street Mall http://t.co/aJBUBaN5cO
475060.308182243,4432541.33568241,-105.29235385,40.04273497,130215,40.04273497,-105.29235385,1379094418,2013-09-13 13:46:58,UW.1,"Heading outside to see a patch of blue sky, the sun making a try and someone's lawn being watered. What? #boulderflood"
476163.533695882,4428995.18188997,-105.27929119,40.01081726,130437,40.01081726,-105.27929119,1379109186,2013-09-13 17:53:06,UW.1,"""We're the cool neighbors!!""@britbritbitchz #boulderflood"
480723.820599651,4430961.32909229,-105.22591729,40.02864811,130495,40.02864811,-105.22591729,1379060489,2013-09-13 04:21:29,UW.1,55th and Pearl Street. Cant believe some people think they can trudge water. #boulderflood @ US Post� http://t.co/mOeXP2BB38
476062.897716173,4430308.50628481,-105.28051877,40.02264703,130717,40.02264703,-105.28051877,1379065901,2013-09-13 05:51:41,UW.1,"@NWSBoulder Large wall of water, vehicles, debris coming down Emerson Gulch (4mile Canyon burn area). Go to higher ground! #boulderflood wtf"
476068.116331892,4430286.44684722,-105.2804568,40.02244843,130725,40.02244843,-105.2804568,1379059865,2013-09-13 04:11:05,UW.1,The flood sirens are so erie!! Please stop rain... Our homes and our nerves can't take it anymore. #boulderflood
475944.63950517,4428070.01610082,-105.28182166,40.0024756,130742,40.0024756,-105.28182166,1379018529,2013-09-12 16:42:09,UW.1,I wish it was all snow #boulderflood
475739.446504274,4428709.13182383,-105.28424946,40.00822796,130743,40.00822796,-105.28424946,1379062237,2013-09-13 04:50:37,UW.1,Soooo was that a gunshot? What's going on???? #boulderflood
478272.890396139,4431251.18898481,-105.25465171,40.03120009,130806,40.03120009,-105.25465171,1379041853,2013-09-12 23:10:53,UW.1,Can anyone in #Boulder tell me about the roads in town? We have to go to the airport to pick up a relative.  #Boulderflood
479451.068687386,4431593.95253122,-105.2408539,40.0343178,130819,40.0343178,-105.2408539,1379388219,2013-09-16 23:23:39,UW.1,Ruined possessions continue to pile up on the sidewalks. #BoulderFlood http://t.co/xlSUUy6vqp
479345.878838523,4431175.80402783,-105.2420735,40.03054785,130839,40.03054785,-105.2420735,1379058736,2013-09-13 03:52:16,UW.1,Guess I'm not going that way #boulderflood http://t.co/kfJ3Aihn5o
482700.883674043,4428078.81870122,-105.20266937,40.00272035,130884,40.00272035,-105.20266937,1379362918,2013-09-16 16:21:58,UW.1,#boulder #mountains still covered in clouds. #cowx #colorado #boulderflood @ Baseline Lake http://t.co/ZFDoeNDlgG
474761.952779132,4432529.593467,-105.2958508,40.0426203,130885,40.0426203,-105.2958508,1379126687,2013-09-13 22:44:47,UW.1,#aftermath #boulderflood #boulder @ Linden Dr http://t.co/22VENSNy1g
477137.694542788,4429257.07172703,-105.26788632,40.01320375,130959,40.01320375,-105.26788632,1379112957,2013-09-13 18:55:57,UW.1,"�@slinkywhat: Um, fuck commercials during a state of emergency. I'm watching the news for a reason... #COflood #100yearflood #Colorado�"
477963.364655947,4428243.53723998,-105.25817732,40.00409407,130974,40.00409407,-105.25817732,1378980579,2013-09-12 06:09:39,UW.1,Knee deep water on 28th and Colorado #Boulder #boulderflood http://t.co/5TqYO4CBRt
473877.218463538,4430790.42846538,-105.30615181,40.02692414,131034,40.02692414,-105.30615181,1379214882,2013-09-14 23:14:42,UW.1,New road damage from the #BoulderFlood http://t.co/XE5bbjyXEZ
475125.583982885,4429923.44818523,-105.29148825,40.01915068,131039,40.01915068,-105.29148825,1379098063,2013-09-13 14:47:43,UW.1,Planning on dinner in downtown #Boulder? Feel free to weigh in if you have your heart set on Shine food. #boulderflood
475125.583982885,4429923.44818523,-105.29148825,40.01915068,131040,40.01915068,-105.29148825,1379097153,2013-09-13 14:32:33,UW.1,"We're coming down to assess the #BoulderFlood &amp; to decide whether or not Shine should open tonight."
478956.576091459,4433119.64712351,-105.24669933,40.04805159,131041,40.04805159,-105.24669933,1379029159,2013-09-12 19:39:19,UW.1,The rain is relentless.  #boulderflood
478783.428891799,4433357.94070236,-105.24873698,40.05019419,131046,40.05019419,-105.24873698,1378985358,2013-09-12 07:29:18,UW.1,#boulderflood @ Sherard Home http://t.co/glrbgx8EK5
475960.127337563,4428069.37667058,-105.28164019,40.00247028,131086,40.00247028,-105.28164019,1379066358,2013-09-13 05:59:18,UW.1,#floodlife #boulderflood
475931.387666932,4428077.82076656,-105.2819772,40.00254554,131087,40.00254554,-105.2819772,1379044521,2013-09-12 23:55:21,UW.1,It's moist and wet at the same time #boulderflood  go patriots
475937.58238344,4428088.17666748,-105.28190501,40.00263902,131088,40.00263902,-105.28190501,1378982041,2013-09-12 06:34:01,UW.1,The #boulderflood is going HAM...in my basement...#newcarpets #angryrommies #dirtywater
486781.311960081,4422324.51440275,-105.15474795,39.95094892,131293,39.95094892,-105.15474795,1379040291,2013-09-12 22:44:51,UW.1,�@CUBoulder: No missing students or injured students today. (via @CUBoulderPolice) #boulderflood #cuboulder�. Very good news #blessed
478655.119690643,4428500.7519566,-105.25008137,40.00642927,131430,40.00642927,-105.25008137,1379207307,2013-09-14 21:08:27,UW.1,"@OSU_Roon yep; definitely appreciating the second floor apartment now #floaton #boulderflood"
484065.639307253,4426168.89562705,-105.18663369,39.98553925,131469,39.98553925,-105.18663369,1379377420,2013-09-16 20:23:40,UW.1,At a meeting with 40+ ministers from all over Boulder County talking about how best to serve our community #coflood http://t.co/NSQaqe9ceV
476600.532458081,4433451.62558646,-105.27433175,40.05098049,131478,40.05098049,-105.27433175,1379325657,2013-09-16 06:00:57,UW.1,#boulderflood @ Crest View Elementary http://t.co/cOedojbW00
475711.019767229,4431606.78414455,-105.284691,40.034334,131479,40.034334,-105.284691,1379053011,2013-09-13 02:16:51,UW.1,"Hawthorne @ 4th- seems like the mud &amp; rocks in my hood washed down this way from the GoatTrail #boulderflood http://t.co/INeXBjKrfG"
476568.86820745,4433645.905686,-105.27471,40.05273,131518,40.05273,-105.27471,1379444514,2013-09-17 15:01:54,UW.1,#Mudflood at the elementary school! #COflood #boulderflood @ Crestview Park Playground http://t.co/D2bsYKczH9
476065.192634374,4429415.33717493,-105.28045893,40.01459994,131522,40.01459994,-105.28045893,1379147396,2013-09-14 04:29:56,UW.1,"#Bouldercreek during the #boulderflood, still cranking 4000 cfs!!! @ Boulder Creek http://t.co/a4hOXuJR0U"
475461.600809111,4433132.8487068,-105.28767218,40.04807605,131526,40.04807605,-105.28767218,1379046269,2013-09-13 00:24:29,UW.1,"Foggy scenes from #Boulder #CO, part of the #boulderflood of 2013 @ Wonderland Lake Park http://t.co/u528YEyVej"
475461.600809111,4433132.8487068,-105.28767218,40.04807605,131527,40.04807605,-105.28767218,1379045076,2013-09-13 00:04:36,UW.1,Raging flood stream: #Boulder #CO a scene part of the now infamous #boulderflood ! @ Wonderland Lake Park http://t.co/Rhmc1DnPTN
475358.13287496,4434753.87239702,-105.28894683,40.06267781,131528,40.06267781,-105.28894683,1379035710,2013-09-12 21:28:30,UW.1,Raging #Colorado stream #boulderflood @ Four Mile Creek Trailhead http://t.co/zxDh1TRZ1H
475872.540565232,4429347.34856345,-105.2827138,40.0139819,131621,40.0139819,-105.2827138,1379003934,2013-09-12 12:38:54,UW.1,It stopped! #boulder rain #boulderflood
478831.306754365,4426217.60710254,-105.24794274,39.9858632,131662,39.9858632,-105.24794274,1379017358,2013-09-12 16:22:38,UW.1,"Remember that a wet Persian rug is an electrocution hazard, so if you're jamming today, be safe and go acoustic. #boulderflood"
